k,Initialization,Seed,Actual k,Raw Score,Connectivity Penalty,Adjusted Score,Within Fraction,Between Fraction,Higher Fraction,Within Sum,Between Sum,Higher Sum
5,38,50079,5,0.9971955074211287,0.0,0.9971955074211287,0.9954939698038038,0.003403075234574517,0.0011029549615650478,-1760.2112064329017,-5.430823830400705,-0.09502109348351051
5,39,50080,5,0.9971955074211288,0.0,0.9971955074211288,0.9954939698038038,0.003403075234574497,0.001102954961565059,-1760.2112064329024,-5.4308238304006675,-0.09502109348352228
5,40,50081,5,0.992762308434973,0.0,0.992762308434973,0.991103812703999,0.003316991461873104,0.005579195834071743,-1767.2888019049715,3.7882147440910052,-2.2364641959027147
5,41,50082,5,0.9929504395470742,0.0,0.9929504395470742,0.9913065849509244,0.0032877091922247663,0.005405705856794795,-1766.0924030354906,4.896057018295646,-4.540705339592166
5,42,50083,5,0.9950441929309282,0.0,0.9950441929309282,0.9907502106171979,0.00858796462738546,0.0006618247553604262,-1765.4111937979003,-1.5051586772968744,1.1793011184100493
5,43,50084,5,0.9961996748608408,0.0,0.9961996748608408,0.9934548885103568,0.005489572700892669,0.001055538788694089,-1758.9489112996898,-7.2778715231557785,0.4897314660576402
5,44,50085,5,0.9911792732768531,0.0,0.9911792732768531,0.989038236330745,0.0042820738921416,0.0066796897770573975,-1763.3293794167394,-7.550344743831129,5.142672803782921
5,45,50086,5,0.9947698998056044,0.0,0.9947698998056044,0.9923787567196497,0.004782286171833822,0.0028389571084599372,-1755.0352597208016,-8.039659810891582,-2.662131825093911
5,46,50087,5,0.9947061124216178,0.0,0.9947061124216178,0.9916698066605312,0.006072611522098176,0.002257581817314356,-1763.4223411383418,-5.639652439764509,3.3249422213187176
5,47,50088,5,0.9914617458289183,0.0,0.9914617458289183,0.9855248848295366,0.011873721998688481,0.0026013931717187755,-1752.9850252689403,-17.379208358994518,4.627182271149502
5,48,50089,5,0.9947924815755783,0.0,0.9947924815755783,0.9923641857933021,0.0048565915644771425,0.0027792226421644796,-1764.6571106833296,-5.332483068153162,4.252542394695216
5,49,50090,5,0.9947924815755781,0.0,0.9947924815755781,0.9923641857933021,0.004856591564477126,0.0027792226421644896,-1764.657110683331,-5.332483068153078,4.252542394695231
5,50,50091,5,0.996985649921123,0.0,0.996985649921123,0.9955796082295479,0.0028120833830749077,0.0016083083873206568,-1762.9159052149446,-4.9794777653485,2.1583316235087198
5,51,50092,5,0.9925546873646943,0.0,0.9925546873646943,0.9884127995146811,0.00828377569995252,0.00330342478531095,-1783.5497085239363,12.48594545526203,5.326711711889037
5,52,50093,5,0.9940694984872905,0.0,0.9940694984872905,0.9899668056648491,0.008205385644808173,0.0018278086902866716,-1766.2872299848261,3.811333577912684,-3.2611549498778016
5,53,50094,5,0.9947924815755781,0.0,0.9947924815755781,0.9923641857933021,0.004856591564477135,0.0027792226421644957,-1764.657110683329,-5.3324830681530875,4.252542394695239
5,54,50095,5,0.9939162523663055,0.0,0.9939162523663055,0.9897097180160768,0.008413068700382432,0.0018772132834845615,-1759.8546771123197,-4.903005239072192,-0.9793690053942254
5,55,50096,5,0.9945274379715117,0.0,0.9945274379715117,0.9913108093659008,0.006433257211146575,0.0022559334228963094,-1764.0720130776845,-4.989980500419594,3.324942221318719
5,56,50097,5,0.9947061124216178,0.0,0.9947061124216178,0.9916698066605313,0.0060726115220981446,0.0022575818173143605,-1763.4223411383396,-5.639652439764459,3.324942221318752
5,57,50098,5,0.9906228343850344,0.0,0.9906228343850344,0.9845925939183909,0.012060480933213007,0.003346925148340593,-1778.8027695169815,19.034331422962,-5.9686132627668655
5,58,50099,5,0.9941915595802895,0.0,0.9941915595802895,0.9922480748650933,0.0038869694303173023,0.0038649557045331083,-1763.2492933448548,-6.907240512602526,4.419482500673503
5,59,50100,5,0.9888755613012936,0.0,0.9888755613012936,0.9812131863748809,0.015324749852752301,0.003462063772312034,-1787.9911271900946,27.186105004744558,-4.932029171438695
5,60,50101,5,0.993030406946481,0.0,0.993030406946481,0.9905250911187021,0.00501063165548319,0.004464277225758716,-1768.5025450989485,-0.5515039324377753,3.316997674599964
5,61,50102,5,0.9924356412083969,0.0,0.9924356412083969,0.9859065422234183,0.01305819796988326,0.0010352598066430913,-1783.1164018168636,19.251727467743233,-1.8723770076664403
5,62,50103,5,0.9944856056640964,0.0,0.9944856056640964,0.9909615415126448,0.007048128302828485,0.001990330184470569,-1768.06202608416,5.876098631900739,-3.5511239045260066
5,63,50104,5,0.9918886968800886,0.0,0.9918886968800886,0.985482744610664,0.012811904538775766,0.0017053508505050503,-1783.4984400281726,18.30188483691021,-0.5404961655257606
5,64,50105,5,0.993963275760097,0.0,0.993963275760097,0.9898016215907083,0.008323308338702458,0.0018750700705329581,-1756.654837903194,-11.03086311079573,1.948649657204269
5,65,50106,5,0.9961078623848666,0.0,0.9961078623848666,0.9940703579179964,0.0040750089336652725,0.001854633148281937,-1764.9046279914132,-2.5458806573051773,1.713457291932249
5,66,50107,5,0.996026486045993,0.0,0.996026486045993,0.9934734804621767,0.005106011167557847,0.0014205083702092597,-1764.9414875127347,0.3513908003315136,-1.146954644386116
5,67,50108,5,0.993979660475301,0.0,0.993979660475301,0.9907082758087171,0.006542769333092739,0.0027489548581339585,-1762.2923365445945,-1.1769131044952594,-2.2678017076960506
5,68,50109,5,0.9943902540949364,0.0,0.9943902540949364,0.9910893411532625,0.006601825883273125,0.0023088329634082397,-1768.1349281331284,-1.7211547138705678,4.119031490215504
5,69,50110,5,0.9941420184792786,0.0,0.9941420184792786,0.9901604808224099,0.00796307531366231,0.0018764438638714008,-1756.00516596385,-11.68053505014064,1.9486496572042507
5,70,50111,5,0.994108861974384,0.0,0.994108861974384,0.991825836086059,0.004566051776575137,0.003608112137309851,-1774.2308788372359,3.199320144855741,5.294507335595437
5,71,50112,5,0.9940694984872905,0.0,0.9940694984872905,0.9899668056648491,0.008205385644808204,0.0018278086902866724,-1766.2872299848239,3.8113335779126554,-3.261154949877799
5,72,50113,5,0.9961996748608408,0.0,0.9961996748608408,0.9934548885103568,0.005489572700892671,0.0010555387886940807,-1758.948911299689,-7.277871523155794,0.48973146605766016
5,73,50114,5,0.9950133231336357,0.0,0.9950133231336357,0.9921034685842025,0.005819709098791006,0.002076822316949957,-1759.1005317429779,-10.318937181907277,3.6824175680948987
5,74,50115,5,0.994545642334585,0.0,0.994545642334585,0.9936629890896014,0.0017653064898922827,0.0045717044204501445,-1770.7381391539993,-3.1458306923681425,8.146918489584628
5,75,50116,5,0.9947698998056044,0.0,0.9947698998056044,0.9923787567196497,0.004782286171833846,0.0028389571084599602,-1755.0352597207961,-8.0396598108916,-2.662131825093944
5,76,50117,5,0.9954510933878545,0.0,0.9954510933878545,0.9923041429241024,0.006293900927429151,0.0014019561484120977,-1762.598967194112,-3.0064353238914325,-0.13164883878346767
5,77,50118,5,0.9947061124216178,0.0,0.9947061124216178,0.9916698066605312,0.00607261152209817,0.0022575818173143436,-1763.4223411383414,-5.639652439764488,3.3249422213187425
5,78,50119,5,0.9924333375616395,0.0,0.9924333375616395,0.9883529566800928,0.008160761763019303,0.003486281556832358,-1779.7749520734321,7.759984969251199,6.277915747394431
5,79,50120,5,0.99496733252804,0.0,0.99496733252804,0.9932980700803651,0.0033385248952748268,0.003363405024303753,-1765.1151607304862,-5.932641051692548,5.310750425392097
5,80,50121,5,0.9971955074211287,0.0,0.9971955074211287,0.9954939698038038,0.0034030752345745132,0.0011029549615650628,-1760.2112064329035,-5.430823830400711,-0.09502109348353455
5,81,50122,5,0.9941420184792786,0.0,0.9941420184792786,0.9901604808224099,0.007963075313662327,0.0018764438638714054,-1756.0051659638477,-11.680535050140652,1.948649657204259
5,82,50123,5,0.996985649921123,0.0,0.996985649921123,0.9955796082295479,0.0028120833830749137,0.0016083083873206694,-1762.9159052149444,-4.97947776534851,2.1583316235086945
5,83,50124,5,0.9947698998056044,0.0,0.9947698998056044,0.9923787567196497,0.004782286171833831,0.002838957108459944,-1755.035259720801,-8.039659810891605,-2.662131825093927
5,84,50125,5,0.9930619809599456,0.0,0.9930619809599456,0.9879792074534064,0.010165547013003212,0.0018552455335341662,-1759.6603273367316,-8.048840100596088,1.97211608054133
5,85,50126,5,0.9949027291293966,0.0,0.9949027291293966,0.992974770364597,0.003855917529524196,0.0031693121058225006,-1768.2553334703234,-3.1255199263628026,5.64380203989975
5,86,50127,5,0.9938631241090391,0.0,0.9938631241090391,0.9899400302136746,0.007846187790654253,0.0022137819956152913,-1774.050399786291,10.42541954818833,-2.1120711186844088
5,87,50128,5,0.9940694984872905,0.0,0.9940694984872905,0.9899668056648491,0.008205385644808194,0.0018278086902866727,-1766.2872299848236,3.81133357791268,-3.261154949877799
5,88,50129,5,0.9949027291293966,0.0,0.9949027291293966,0.992974770364597,0.0038559175295242113,0.003169312105822514,-1768.2553334703236,-3.1255199263629034,5.643802039899775
5,89,50130,5,0.9945274379715117,0.0,0.9945274379715117,0.9913108093659009,0.006433257211146567,0.0022559334228962977,-1764.0720130776851,-4.9899805004196125,3.3249422213187563
5,90,50131,5,0.9945456423345851,0.0,0.9945456423345851,0.9936629890896015,0.001765306489892278,0.004571704420450137,-1770.7381391540032,-3.1458306923681407,8.146918489584632
5,91,50132,5,0.9947061124216178,0.0,0.9947061124216178,0.9916698066605311,0.0060726115220982035,0.0022575818173143584,-1763.4223411383398,-5.639652439764537,3.32494222131872
5,92,50133,5,0.994686158332641,0.0,0.994686158332641,0.992352756203366,0.004666804258475038,0.002980439538102733,-1765.8459466743675,-2.825613009762924,2.934508327343339
5,93,50134,5,0.9949027291293966,0.0,0.9949027291293966,0.992974770364597,0.003855917529524196,0.0031693121058225054,-1768.2553334703225,-3.12551992636285,5.6438020398997555
5,94,50135,5,0.9929996389616124,0.0,0.9929996389616124,0.989001300085953,0.007996677751244,0.0030020221627469713,-1769.6464328684172,6.298389936553166,-2.389008424922277
5,95,50136,5,0.9920143596197765,0.0,0.9920143596197765,0.9887718406138661,0.006485038011745691,0.004743121374332052,-1765.7987424770815,1.1927429743974218,-1.1310518540994083
5,96,50137,5,0.9933410094380197,0.0,0.9933410094380197,0.9887937655355625,0.009094487804840148,0.0021117466595416776,-1775.702790232686,13.758071075304262,-3.7923321994062937
5,97,50138,5,0.996566383289451,0.0,0.996566383289451,0.994741074966204,0.0036506166464187794,0.001608308387320672,-1761.4310780702535,-6.464304910040144,2.1583316235087042
5,98,50139,5,0.9898021766558328,0.0,0.9898021766558328,0.9859226204761596,0.007759112359272103,0.006318267164512506,-1771.7793362085547,0.7672118151974971,5.275073036570339
5,99,50140,5,0.9960424403929534,0.0,0.9960424403929534,0.9935472610149688,0.004990358755893713,0.0014623802290808512,-1756.7641602416095,-8.823821224313052,-0.14906989086375677
5,100,50141,5,0.9906023425772376,0.0,0.9906023425772376,0.9836032726496153,0.0139981398551703,0.0023985874951587397,-1769.6234611984153,2.2345156025445405,1.6518942390857716
